"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"J7UWCTLN","journalArticle","2022","Alsukayti, Ibrahim S.","Quality of Service Support in RPL Networks: Standing State and Future Prospects","Journal of Computer Science and Technology","","1860-4749","10.1007/s11390-022-1027-y","https://doi.org/10.1007/s11390-022-1027-y","The development of IP-based Internet of Things (IoT) networks would facilitate more effective end-to-end IP network architectures, but it remains a challenge. Network routing needs to be effectively addressed in the IoT environments of scarce computational and energy resources. Accordingly, the Internet Engineering Task Force (IETF) has specified the IPv6 Routing Protocol for Low Power and Lossy Network (RPL) to provide a bespoke IPv6-based routing framework for IoT networks. However, RPL comes with no Quality of Service (QoS) support which is an essential requirement for many IoT applications. The network research community has introduced a number of research proposals enhancing RPL with different QoS solutions. This paper presents a review of these proposed solutions and aims to establish a firm understanding of recent QoS developments for RPL and possible areas for future IoT routing research. The focus is on comprehending the protocol and networking properties that can affect QoS performance in RPL networks. Consideration is also given to different objective functions developed for addressing varying QoS aspects such as throughput, delay, and packet loss. RPL is also extended in a number of QoS solutions following different approaches at the MAC, network, and application layers. However, there is still a need for further developments to address effective QoS support, particularly for dynamic RPL networks.","2022-04-01","2024-07-16 05:57:45","2025-07-09 03:53:43","2024-07-16 05:57:45","344-368","","2","37","","J. Comput. Sci. Technol.","Quality of Service Support in RPL Networks","","","","","","","en","","","","","Springer Link","","","","C:\Users\Felipe\Zotero\storage\G27QHFI3\Alsukayti - 2022 - Quality of Service Support in RPL Networks Standi.pdf","","Internet of Things; low power and lossy network; quality of service; routing protocol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MSR36CUF","journalArticle","2018","Lomotey, Richard K.; Deters, Ralph","Middleware for mobile medical data management with minimal latency","Information Systems Frontiers","","1572-9419","10.1007/s10796-016-9729-8","https://doi.org/10.1007/s10796-016-9729-8","A promise of mHealth is its capacity to facilitate the consumption of Electronic Health Record (EHR) data using mobile devices, which is central to promoting remote healthcare delivery. Our ongoing project, called SOPHRA, in collaboration with the City Hospital in Saskatoon, Canada, focuses on supporting care providers (e.g., physicians) in the collection/recording of medical data from patients remotely. A major challenge that needs to be addressed is the potential loss of communication between the mobile-clients and the health information system (HIS) during the transfer of the electronic health record (EHR). Overcoming this challenge will foster soft-real time medical data exchanges. However, the issue of communication loss can be as a result of the over-reliance on wireless networks such as Wi-Fi, which can sometimes be unstable. Thus, the goal of this work is to propose a mobile health (mHealth) architectural environment that can exploit the limited available bandwidth during the mobile medical data transfer. A middleware is proposed with the capability of managing different states of the medical data as the physicians updates the EHR. The work details the employment of the Bernoulli model as a means of determining and controlling different updates of the mHealth data for effective propagation.","2018-12-01","2024-07-16 05:58:49","2025-07-09 03:53:59","2024-07-16 05:58:49","1281-1296","","6","20","","Inf Syst Front","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Felipe\Zotero\storage\W7K4PLIW\Lomotey and Deters - 2018 - Middleware for mobile medical data management with.pdf","","Middleware; Cloud computing; Synchronization; Electronic health record; Mobile computing; Mobile devices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQ4JIUKY","journalArticle","2022","Su, Peng; Chen, Yuanyuan; Lu, Mengmeng","Smart city information processing under internet of things and cloud computing","The Journal of Supercomputing","","1573-0484","10.1007/s11227-021-03972-5","https://doi.org/10.1007/s11227-021-03972-5","This study is to explore the smart city information (SCI) processing technology based on the Internet of Things (IoT) and cloud computing, promoting the construction of smart cities in the direction of effective sharing and interconnection. In this study, a SCI system is constructed based on the information islands in the smart construction of various fields in smart cities. The smart environment monitoring, smart transportation, and smart epidemic prevention at the application layer of the SCI system are designed separately. A multi-objective optimization algorithm for cloud computing virtual machine resource allocation method (CC-VMRA method) is proposed, and the application of the IoT and cloud computing technology in the smart city information system is further analysed and simulated for the performance verification. The results show that the multi-objective optimization algorithm in the CC-VMRA method can greatly reduce the number of physical servers in the SCI system (less than 20), and the variance is not higher than 0.0024, which can enable the server cluster to achieve better load balancing effects. In addition, the packet loss rate of the Zigbee protocol used by the IoT gateway in the SCI system is far below the 0.1% indicator, and the delay is less than 10 ms. Therefore, the SCI system constructed by this study shows low latency and high utilization rate, which can provide experimental reference for the later construction of smart city.","2022-02-01","2024-07-16 05:58:49","2025-07-09 03:53:44","2024-07-16 05:58:49","3676-3695","","3","78","","J Supercomput","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Felipe\Zotero\storage\Z47D6GTM\Su et al. - 2022 - Smart city information processing under internet o.pdf","","Internet of Things; Smart city; Cloud computing; Smart city information system; Smart epidemic prevention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X9DQRAJA","journalArticle","2012","Függer, Matthias; Schmid, Ulrich","Reconciling fault-tolerant distributed computing and systems-on-chip","Distributed Computing","","0178-2770","10.1007/s00446-011-0151-7","https://doi.org/10.1007/s00446-011-0151-7","Classic distributed computing abstractions do not match well the reality of digital logic gates, which are the elementary building blocks of Systems-on-Chip (SoCs) and other Very Large Scale Integrated (VLSI) circuits: Massively concurrent, continuous computations undermine the concept of sequential processes executing sequences of atomic zero-time computing steps, and very limited computational resources at gate-level make even simple operations prohibitively costly. In this paper, we introduce a modeling and analysis framework based on continuous computations and zero-bit message channels, and employ this framework for the correctness &amp; performance analysis of a distributed fault-tolerant clocking approach for Systems-on-Chip (SoCs). Starting out from a ""classic"" distributed Byzantine fault-tolerant tick generation algorithm, we show how to adapt it for direct implementation in clockless digital logic, and rigorously prove its correctness and derive analytic expressions for worst case performance metrics like synchronization precision and clock frequency. Rather than on absolute delay values, both the algorithm's correctness and the achievable synchronization precision depend solely on the ratio of certain path delays. Since these ratios can be mapped directly to placement &amp; routing constraints, there is typically no need for changing the algorithm when migrating to a faster implementation technology and/or when using a slightly different layout in an SoC.","2012-01","2024-07-16 21:27:07","2025-07-09 02:33:55","","323–355","","6","24","","Distrib. Comput.","","","","","","","","","","","","","","","Number of pages: 33 Place: Berlin, Heidelberg Publisher: Springer-Verlag tex.issue_date: January 2012","","C:\Users\Felipe\Zotero\storage\PPQS9MIZ\Függer and Schmid - 2012 - Reconciling fault-tolerant distributed computing and systems-on-chip.pdf","","Clock synchronization; Fault-tolerant distributed systems; Modeling approaches; VLSI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QX6C88G8","journalArticle","2011","Kumar, Parveen; Garg, Rachit","Soft-checkpointing based hybrid synchronous checkpointing protocol for mobile distributed systems","","","1947-3532","10.4018/jdst.2011010101","https://doi.org/10.4018/jdst.2011010101","Minimum-process coordinated checkpointing is a suitable approach to introduce fault tolerance in mobile distributed systems transparently. In order to balance the checkpointing overhead and the loss of computation on recovery, the authors propose a hybrid checkpointing algorithm, wherein an all-process coordinated checkpoint is taken after the execution of minimum-process coordinated checkpointing algorithm for a fixed number of times. In coordinated checkpointing, if a single process fails to take its checkpoint; all the checkpointing effort goes waste, because, each process has to abort its tentative checkpoint. In order to take the tentative checkpoint, an MH Mobile Host needs to transfer large checkpoint data to its local MSS over wireless channels. In this regard, the authors propose that in the first phase, all concerned MHs will take soft checkpoint only. Soft checkpoint is similar to mutable checkpoint. In this case, if some process fails to take checkpoint in the first phase, then MHs need to abort their soft checkpoints only. The effort of taking a soft checkpoint is negligibly small as compared to the tentative one. In the minimum-process coordinated checkpointing algorithm, an effort has been made to minimize the number of useless checkpoints and blocking of processes using probabilistic approach.","2011-01","2024-07-16 21:27:08","2025-07-09 02:33:46","","1–13","","1","2","","Int. J. Distrib. Syst. Technol.","","","","","","","","","","","","","","","Number of pages: 13 Place: USA Publisher: IGI Global tex.issue_date: January 2011","","","","Fault Tolerance; Checkpoint; Consistent Global State; Coordinated Checkpointing and Mobile Systems; Probabilistic Approach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RW4HG4PJ","conferencePaper","2022","Janhunen, Tomi","Implementing stable-unstable semantics with ASPTOOLS and&nbsp;clingo","Practical aspects of declarative languages: 24th international symposium, PADL 2022, philadelphia, PA, USA, january 17–18, 2022, proceedings","978-3-030-94478-0","","10.1007/978-3-030-94479-7_9","https://doi.org/10.1007/978-3-030-94479-7_9","Normal logic programs subject to stable model semantics cover reasoning problems from the first level of polynomial time hierarchy (PH) in a natural way. Disjunctive programs reach one level beyond this, but the access to the underlying NP oracle(s) is somewhat implicit and available for the programmer using the so-called saturation technique. To address this shortcoming, stable-unstable semantics was proposed, making oracles explicit as subprograms having no stable models. If this idea is applied recursively, any level of PH can be reached with normal programs only, in analogy to quantified Boolean formulas (QBFs). However, for the moment, no native implementations of stable-unstable semantics have emerged except via translations toward QBFs. In this work, we alleviate this situation with a translation of (effectively) normal programs that combines a main program with any fixed number of oracles subject to stable-unstable semantics. The result is a disjunctive program that can be fed as input for answer set solvers supporting disjunctive programs. The idea is to hide saturation from the programmer altogether, although it is exploited by the translation internally. The translation of oracles is performed using translators and linkers from the ASPTOOLS collection while Clingo is used as the back-end solver.","2022","2024-07-16 21:27:08","2025-07-09 02:33:36","","135–153","","","","","","","","","","","Springer-Verlag","Berlin, Heidelberg","","","","","","","","Number of pages: 19 Place: Philadelphia, PA, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6KBC9N2U","journalArticle","2022","Soni, Dinesh; Kumar, Neetesh","Machine learning techniques in emerging cloud computing integrated paradigms: A survey and taxonomy","Journal of Network and Computer Applications","","1084-8045","10.1016/j.jnca.2022.103419","https://doi.org/10.1016/j.jnca.2022.103419","","2022-09","2024-07-16 21:27:09","2025-07-09 02:07:40","","","","C","205","","J. Netw. Comput. Appl.","","","","","","","","","","","","","","","Number of pages: 39 Place: GBR Publisher: Academic Press Ltd. tex.issue_date: Sep 2022","","","","IoT; Industry 4.0; Cloud computing; Edge computing; Fog computing; Cybertwin; Digitaltwin; IIoT; Integrated computing paradigm; Machine learning (ML); Mist computing; SDN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2YPW2VQ","journalArticle","2012","Rahni, Ahmed; Grolleau, Emmanuel; Richard, Michaël; Richard, Pascal","Feasibility analysis of real-time transactions","Real-time Systems","","0922-6443","10.1007/s11241-012-9147-z","https://doi.org/10.1007/s11241-012-9147-z","The objective of this paper is two-fold: give a survey of response time analysis (RTA), and contribute to schedulability analysis for the real-time transaction model. The RTA is studied under fixed priority policies (FPP), while schedulability analysis assumes an optimal scheduling algorithm (like the deadline driven scheduling algorithm EDF) in a preemptive context on uniprocessor systems. We compare the transaction model to the family of multiframe models, then present the exact, and approximated methods, as well as a tunable method to compute the RTA. Finally we present a new schedulability analysis method and an efficient algorithm to speed up this test.","2012-05","2024-07-16 21:27:09","2025-07-09 02:41:08","","320–358","","3","48","","Real-Time Syst.","","","","","","","","","","","","","","","Number of pages: 39 Place: USA Publisher: Kluwer Academic Publishers tex.issue_date: May 2012","","","","Deadline Driven Scheduling; Fixed Priority Policy; Processor demand; Real-time transactions; Response time analysis; Tasks with offsets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2IPZ9Q27","journalArticle","2010","Hota, Rudra Narayan; Syed, Shahanaz; Krishna, P. Radha","Local-feature-based image retrieval with weighted relevance feedback","Int. J. Bus. Intell. Data Min.","","1743-8195","10.1504/IJBIDM.2010.036124","https://doi.org/10.1504/IJBIDM.2010.036124","Accurate and fast retrieval of relevant images is a challenging task mainly due to the limitation in understanding hidden knowledge in images, known as semantic gap. In this work, we propose a novel approach which incorporates local feature representation for retrieval of grey and colour images from an archive with user intervention. We used histogram features, which are computationally efficient, hence resulting in quick image retrieval. The computed image feature vectors are used for similarity matching with weighted feed-backed image retrieval. We experimented both on publicly available and annotated image data sets to illustrate the effectiveness of our approach.","2010-10","2024-07-16 21:27:09","2025-07-09 02:40:58","","353–369","","4","5","","","","","","","","","","","","","","","","","Number of pages: 17 Place: Geneva 15, CHE Publisher: Inderscience Publishers tex.issue_date: October 2010","","","","data mining; accuracy; annotated data sets; annotations; archives; business intelligence; colour; computed images; extensible markup language; extraction; fast retrieval; feature representation; grey images; hidden knowledge; histograms; image retrieval; local features; multimedia; public data sets; querying; relevance; semantic gaps; similarity matching; speed; texture; user intervention; vectors; weighted feedback; XML streams","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AFNZBZ9R","book","2011","West, Matthew","Developing high quality data models","","978-0-12-375106-5","","","","A multitude of problems is likely to arise when developing data models. With dozens of attributes and millions of rows, data modelers are always in danger of inconsistency and inaccuracy. The development of the data model itself could result in difficulties presenting accurate data. The need to improve data models begins with getting it right in the first place. Using real-world examples, Developing High Quality Data Models walks the reader through identifying a number of data modeling principles and analysis techniques that enable the development of data models that both meet business requirements and have a consistent basis. The reader is presented with a variety of generic data model patterns that both exemplify the principles and techniques discussed and build upon one another to give a powerful and integrated generic data model. This model has wide applicability across many disciplines in government and industry, including but not limited to energy exploration, healthcare, telecommunications, transportation, military defense, transportation, and more. * Uses a number of common data model patterns to explain how to develop data models over a wide scope in a way that is consistent and of high quality *Offers generic data model templates that are reusable in many applications and are fundamental for developing more specific templates *Develops ideas for creating consistent approaches to high quality data models","2011","2024-07-16 21:27:10","2025-07-09 02:07:51","","","","","","","","","","","","","Morgan Kaufmann Publishers Inc.","San Francisco, CA, USA","","","","","","","","Citation Key: 10.5555/1971981","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKXDG8N4","book","2012","Loshin, David","Business intelligence: The savvy manager's guide","","978-0-12-385890-0","","","","Following the footsteps of the first edition, the second edition of Business Intelligence is a full overview of what comprises business intelligence. It is intended to provide an introduction to the concepts to uncomplicate the learning process when implementing a business intelligence program. Over a relatively long lifetime (7 years), the current edition of book has received numerous accolades from across the industry for its straightforward introduction to both business and technical aspects of business intelligence. As an author, David Loshin has a distinct ability to translate challenging topics into a framework that is easily digestible by managers, business analysts, and technologists alike. In addition, his material has developed a following (such as the recent Master Data Management book) among practitioners and key figures in the industry (both analysts and vendors) and that magnifies our ability to convey the value of this book. Guides managers through developing, administering, or simply understanding business intelligence technology Keeps pace with the changes in best practices, tools, methods and processes used to transform an organizations data into actionable knowledge Contains a handy, quick-reference to technologies and terminology. Table of Contents 1. Business Intelligence - An Introduction 2. Value Drivers 3. Planning for Success 4. Developing a Business Intelligence Roadmap 5. The Business Intelligence Environment 6. Business Models and Information Flow 7. Data Requirements Analysis 8. Data Warehouses and the Technical BI Architecture 9. Business Metadata 10. Data Profiling 11. Business Rules 12. Data Quality 13. Data Integration 14. High Performance BI 15. Alternate Information Contexts 16. Location Intelligence and Spatial analysis 17. Knowledge Discovery, Data Mining, and Analytics 18. Using Publicly Available Data 19. Knowledge Delivery 20. New and Emerging Techniques 21. Quick Reference","2012","2024-07-16 21:27:10","2025-07-09 02:33:45","","","","","","","","","","","","","Morgan Kaufmann Publishers Inc.","San Francisco, CA, USA","","","","","","","","Citation Key: 10.5555/2597865","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUM77SGY","conferencePaper","2018","Greasley, Andrew","Using analytics with discrete-event simulation","Proceedings of the 50th computer simulation conference","","","","","Analytics is most often associated with the tools of statistics and data mining to transform big data into results for business decisions. This article aims to evaluate the role of the modelling tool of discrete-event simulation (DES) in conjunction with analytics. A review of articles which show the implementation of a DES in conjunction with big data, data mining, data farming, visual analytics and process mining is presented. A DES methodology is developed that provides a framework for the use of these techniques when conducting a DES study. A discussion is then presented of the challenges that are pertinent when undertaking DES in conjunction with analytics.","2018","2024-07-16 21:27:10","2025-07-09 02:33:40","","","","","","","","","SummerSim '18","","","","Society for Computer Simulation International","San Diego, CA, USA","","","","","","","","Number of pages: 12 Place: Bordeaux, France tex.articleno: 13","","C:\Users\Felipe\Zotero\storage\HPML8HGR\Greasley - 2018 - Using analytics with discrete-event simulation.pdf","","analytics; discrete-event simulation; literature review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8Z63Z5K","book","2013","Loshin, David","Big data analytics: From strategic planning to enterprise integration with tools, techniques, NoSQL, and graph","","978-0-12-418664-4","","","","Big Data Analytics will assist managers in providing an overview of the drivers for introducing big data technology into the organization and for understanding the types of business problems best suited to big data analytics solutions, understanding the value drivers and benefits, strategic planning, developing a pilot, and eventually planning to integrate back into production within the enterprise. Guides the reader in assessing the opportunities and value proposition Overview of big data hardware and software architectures Presents a variety of technologies and how they fit into the big data ecosystem Table of Contents Business Drivers for Big Data Analytics Business Problems that are Suited to Big Data Solutions Organizational Alignment for Big Data Developing a Strategic Plan for Integrating Big Data into the Enterprise Data Governance: Policies and Processes for Big Data Oversight High Performance Analytics Appliances Big Data Tools and Techniques Developing Big Data Applications NoSQL Graph Analytics Summary","2013","2024-07-16 21:27:11","2025-07-09 02:33:44","","","","","","","","","","","","","Morgan Kaufmann Publishers Inc.","San Francisco, CA, USA","","","","","","","","Citation Key: 10.5555/2769773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GWNDCLXE","journalArticle","2017","Roriz Junior, Marcos; Endler, Markus; Silva, Francisco José da Silva e","An on-line algorithm for cluster detection of mobile nodes through complex event processing","","","0306-4379","10.1016/j.is.2015.12.003","https://doi.org/10.1016/j.is.2015.12.003","Clusters of mobile elements, such as vehicles and humans, are a common mobility pattern of interest for many applications. The on-line detection of them from large position streams of mobile entities is a challenging task because it requires algorithms that are capable of continuously and efficiently processing the high volume of position updates in a timely manner. Currently, the majority of approaches for cluster detection operate in batch mode, where position updates are recorded during time periods of certain length and then batch processed by an external routine, thus delaying the result of the cluster detection until the end of the time period. However, if the monitoring application requires results at a higher frequency than the one delivered by batch algorithms, then results might not reflect the current clustering state of the entities. To overcome this limitation, in this paper we propose DG2CEP, an algorithm that combines the well-known density-based clustering algorithm DBSCAN with the data stream processing paradigm Complex Event Processing (CEP) to achieve continuous, on-line detection of clusters. Our experiments with synthetic and real world datasets indicate that DG2CEP is able to detect the formation and dispersion of clusters with small latency and higher similarity to DBSCAN's output than batch-based approaches. HighlightsWe present an on-line algorithm (DG2CEP) for clustering position data streams.DG2CEP combines data stream mining with complex event processing concepts.DG2CEP can detect both the formation and the dispersion of clusters as data pass.Experimental results demonstrate that DG2CEP can rapidly detect cluster formations.Experiments also show that DG2CEP results are highly similar to off-line approaches (DBSCAN).","2017-03","2024-07-16 21:27:11","2025-07-09 02:40:52","","303–320","","C","64","","Inf. Syst.","","","","","","","","","","","","","","","Number of pages: 18 Place: GBR Publisher: Elsevier Science Ltd. tex.issue_date: March 2017","","","","Complex event processing; Data stream processing; Grid-based clustering; On-line stream clustering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UF69NBJJ","journalArticle","2016","Teng, Shang-Hua","Scalable algorithms for data and network analysis","Found. Trends Theor. Comput. Sci.","","1551-305X","10.1561/0400000051","https://doi.org/10.1561/0400000051","In the age of Big Data, efficient algorithms are now in higher demand more than ever before. While Big Data takes us into the asymptotic world envisioned by our pioneers, it also challenges the classical notion of efficient algorithms: Algorithms that used to be considered efficient, according to polynomial-time characterization, may no longer be adequate for solving today’s problems. It is not just desirable, but essential, that efficient algorithms should be scalable. In other words, their complexity should be nearly linear or sub-linear with respect to the problem size. Thus, scalability, not just polynomial-time computability, should be elevated as the central complexity notion for characterizing efficient computation. In this tutorial, I will survey a family of algorithmic techniques for the design of provably-good scalable algorithms. These techniques include local network exploration, advanced sampling, sparsification, and geometric partitioning. They also include spectral graph-theoretical methods, such as those used for computing electrical flows and sampling from Gaussian Markov random fields. These methods exemplify the fusion of combinatorial, numerical, and statistical thinking in network analysis. I will illustrate the use of these techniques by a few basic problems that are fundamental in network analysis, particularly for the identification of significant nodes and coherent clusters/communities in social and information networks. I also take this opportunity to discuss some frameworks beyond graph-theoretical models for studying conceptual questions to understand multifaceted network data that arise in social influence, network dynamics, and Internet economics.","2016-05","2024-07-16 21:27:11","2025-07-09 02:40:54","","1–274","","1–2","12","","","","","","","","","","","","","","","","","Number of pages: 278 Place: Hanover, MA, USA Publisher: Now Publishers Inc. tex.issue_date: May 2016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46UBGB5G","webpage","","","Proceedings of the 37th IEEE/ACM International Conference on Automated Software Engineering","ACM Other conferences","","","","https://dl.acm.org/doi/proceedings/10.1145/3551349","","","2025-06-25 21:40:00","2025-07-09 02:07:53","2025-06-25 21:40:00","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\Felipe\Zotero\storage\AX4GCEQX\3551349.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RI3BJADW","journalArticle","2015","Basser, Hossein; Karami, Hojat; Shamshirband, Shahaboddin; Akib, Shatirah; Amirmojahedi, Mohsen; Ahmad, Rodina; Jahangirzadeh, Afshin; Javidnia, Hossein","Hybrid ANFIS–PSO approach for predicting optimum parameters of a protective spur dike","Applied Soft Computing","","1568-4946","10.1016/j.asoc.2015.02.011","https://www.sciencedirect.com/science/article/pii/S1568494615001015","In this study a new approach was proposed to determine optimum parameters of a protective spur dike to mitigate scouring depth amount around existing main spur dikes. The studied parameters were angle of the protective spur dike relative to the flume wall, its length, and its distance from the main spur dikes, flow intensity, and the diameters of the sediment particles that were explored to find the optimum amounts. In prediction phase, a novel hybrid approach was developed, combining adaptive-network-based fuzzy inference system and particle swarm optimization (ANFIS–PSO) to predict protective spur dike's parameters in order to control scouring around a series of spur dikes. The results indicated that the accuracy of the proposed method is increased significantly compared to other approaches. In addition, the effectiveness of the developed method was confirmed using the available data.","2015-05-01","2025-07-09 00:09:34","2025-07-09 02:33:42","","642-649","","","30","","Applied Soft Computing","","","","","","","","","","","","","","","","","","","Prediction; Scour; Neuro-fuzzy; Swarm optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGZHHBC3","journalArticle","2015","Shen, Dian; Luo, Junzhou; Dong, Fang; Fei, Xiang; Wang, Wei; Jin, Guoqing; Li, Weidong","Stochastic modeling of dynamic right-sizing for energy-efficiency in cloud data centers","Special Section: Business and Industry Specific Cloud","","0167-739X","10.1016/j.future.2014.09.012","https://www.sciencedirect.com/science/article/pii/S0167739X14001824","Large data centers are usually built to support increasing computational and data storage demand of growing global business and industry, which consume an enormous amount of energy, at a huge cost to both business and the environment. However, much of that energy is wasted to maintain excess service capacity during periods of low load. In this paper, we investigate the problem of “right-sizing” data center for energy-efficiency through virtualization which allows consolidation of workloads into smaller number of servers while dynamically powering off the idle ones. In view of the dynamic nature of data centers, we propose a stochastic model based on Queueing theory to capture the main characteristics. Solving this model, we notice that there exists a tradeoff between the energy consumption and performance. We hereby develop a BFGS based algorithm to optimize the tradeoff by searching for the optimal system parameter values for the data center operators to “right-size” the data centers. We implement our Stochastic Right-sizing Model (SRM) and deploy it in the real-world cloud data center. Experiments with two real-world workload traces show that SRM can significantly reduce the energy consumption while maintaining high performance.","2015-07-01","2025-07-09 00:09:34","2025-07-09 02:33:41","","82-95","","","48","","Future Generation Computer Systems","","","","","","","","","","","","","","","","","","","Cloud computing; Data center; Energy-efficiency; Queueing theory; Virtualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4DLCKEXZ","journalArticle","2019","Razia Sulthana, A.; Ramasamy, Subburaj","Ontology and context based recommendation system using Neuro-Fuzzy Classification","Computers & Electrical Engineering","","0045-7906","10.1016/j.compeleceng.2018.01.034","https://www.sciencedirect.com/science/article/pii/S0045790617337382","Recommendation Systems (RS) identify the products of likely interest to the user. In earlier studies, the recommendation systems classify the reviews of products as positive or negative, verbatim on the features contained in the reviews, without reference to their context. In this paper, we develop an Ontology and Context Based Recommendation System (OCBRS) to assess the context of and determine the opinion of the review. We propose a Neuro-Fuzzy Classification approach using fuzzy rules to extract the context of the review. This approach automatically classifies the reviews under the respective fuzzy rule. Ontology facilitates a hierarchical and systematic methodology to group the context and acts as repository of context. The proposed approach appears to improve the accuracy of the RS.","2019-03-01","2025-07-09 00:09:34","2025-07-09 02:33:39","","498-510","","","74","","Computers & Electrical Engineering","","","","","","","","","","","","","","","","","","","Classification; Context; Cold start; Domain ontology; Features set; Neuro-fuzzy rules; Recommendation systems; Weightage matrix","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJWNN35S","journalArticle","2011","Numrich, Robert W.; Heroux, Michael A.","Self-similarity of parallel machines","Parallel Computing","","0167-8191","10.1016/j.parco.2010.11.003","https://www.sciencedirect.com/science/article/pii/S0167819110001444","Self-similarity is a property of physical systems that describes how to scale parameters such that dissimilar systems appear to be similar. Computer systems are self-similar if certain ratios of computational forces, also known as computational intensities, are equal. Two machines with different computational power, different network bandwidth and different inter-processor latency behave the same way if they have the same ratios of forces. For the parallel conjugate gradient algorithm studied in this paper, two machines are self-similar if and only if the ratio of one force describing latency effects to another force describing bandwidth effects is the same for both machines. For the two machines studied in this paper, this ratio, which we call the mixing coefficient, is invariant as problem size and processor count change. The two machines have the same mixing coefficient and belong to the same equivalence class.","2011-02-01","2025-07-09 00:09:34","2025-07-09 02:07:50","","69-84","","2","37","","Parallel Computing","","","","","","","","","","","","","","","","","","","Dimensional analysis; Computational force; Computational intensity; Parallel algorithms; Scaling; Benchmark analysis; Equivalence class; Mixing coefficient; Self-similarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
