"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MSR36CUF","journalArticle","2018","Lomotey, Richard K.; Deters, Ralph","Middleware for mobile medical data management with minimal latency","Information Systems Frontiers","","1572-9419","10.1007/s10796-016-9729-8","https://doi.org/10.1007/s10796-016-9729-8","A promise of mHealth is its capacity to facilitate the consumption of Electronic Health Record (EHR) data using mobile devices, which is central to promoting remote healthcare delivery. Our ongoing project, called SOPHRA, in collaboration with the City Hospital in Saskatoon, Canada, focuses on supporting care providers (e.g., physicians) in the collection/recording of medical data from patients remotely. A major challenge that needs to be addressed is the potential loss of communication between the mobile-clients and the health information system (HIS) during the transfer of the electronic health record (EHR). Overcoming this challenge will foster soft-real time medical data exchanges. However, the issue of communication loss can be as a result of the over-reliance on wireless networks such as Wi-Fi, which can sometimes be unstable. Thus, the goal of this work is to propose a mobile health (mHealth) architectural environment that can exploit the limited available bandwidth during the mobile medical data transfer. A middleware is proposed with the capability of managing different states of the medical data as the physicians updates the EHR. The work details the employment of the Bernoulli model as a means of determining and controlling different updates of the mHealth data for effective propagation.","2018-12-01","2024-07-16 05:58:49","2025-07-09 03:53:59","2024-07-16 05:58:49","1281-1296","","6","20","","Inf Syst Front","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Felipe\Zotero\storage\W7K4PLIW\Lomotey and Deters - 2018 - Middleware for mobile medical data management with.pdf","","Middleware; Cloud computing; Synchronization; Electronic health record; Mobile computing; Mobile devices","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQ4JIUKY","journalArticle","2022","Su, Peng; Chen, Yuanyuan; Lu, Mengmeng","Smart city information processing under internet of things and cloud computing","The Journal of Supercomputing","","1573-0484","10.1007/s11227-021-03972-5","https://doi.org/10.1007/s11227-021-03972-5","This study is to explore the smart city information (SCI) processing technology based on the Internet of Things (IoT) and cloud computing, promoting the construction of smart cities in the direction of effective sharing and interconnection. In this study, a SCI system is constructed based on the information islands in the smart construction of various fields in smart cities. The smart environment monitoring, smart transportation, and smart epidemic prevention at the application layer of the SCI system are designed separately. A multi-objective optimization algorithm for cloud computing virtual machine resource allocation method (CC-VMRA method) is proposed, and the application of the IoT and cloud computing technology in the smart city information system is further analysed and simulated for the performance verification. The results show that the multi-objective optimization algorithm in the CC-VMRA method can greatly reduce the number of physical servers in the SCI system (less than 20), and the variance is not higher than 0.0024, which can enable the server cluster to achieve better load balancing effects. In addition, the packet loss rate of the Zigbee protocol used by the IoT gateway in the SCI system is far below the 0.1% indicator, and the delay is less than 10 ms. Therefore, the SCI system constructed by this study shows low latency and high utilization rate, which can provide experimental reference for the later construction of smart city.","2022-02-01","2024-07-16 05:58:49","2025-07-09 03:53:44","2024-07-16 05:58:49","3676-3695","","3","78","","J Supercomput","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Felipe\Zotero\storage\Z47D6GTM\Su et al. - 2022 - Smart city information processing under internet o.pdf","","Internet of Things; Smart city; Cloud computing; Smart city information system; Smart epidemic prevention","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKWPYYXQ","journalArticle","2022","Jian, Xinyu; Zou, Ting","A Review of Locomotion, Control, and Implementation of Robot Fish","Journal of Intelligent & Robotic Systems","","1573-0409","10.1007/s10846-022-01726-w","https://doi.org/10.1007/s10846-022-01726-w","A comprehensive review of bio-inspired robot fish is presented in this paper with an emphasis on locomotion, actuation, and control methods. Different swimming modes of biological fish, such as Body and/or Caudal Fin propulsion (BCF) mode and Media and/or Paired Fin propulsion (MPF) mode, with their classification, are discussed in detail. Furthermore, the mechanics’ principles behind the locomotion, both kinematic and dynamic, are also introduced. In addition to dynamic modeling, motion control is also one of the key problems in the research of robot fish. In this paper, in addition to the classic control methodologies used for rigid robot fish, we also summarize the control approaches for soft robot fish, and the intelligent control based on machine learning that emerged in recent years. With basic ideas bear in mind, we will introduce two typical examples illustrating how to utilize these principles in the robot fish design. In the end, the potential research gaps and future research directions are summarized.","2022-09-27","2024-07-16 06:26:43","2025-07-09 03:54:54","2024-07-16 06:26:41","37","","2","106","","J Intell Robot Syst","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Felipe\Zotero\storage\8BGZ24ZP\Jian and Zou - 2022 - A Review of Locomotion, Control, and Implementatio.pdf","","","Control; Actuation; Bio-inspired; Fish locomotion; Robot fish","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMJFN3EW","journalArticle","2013","Geiß, Christian; Taubenböck, Hannes","Remote sensing contributing to assess earthquake risk: from a literature review towards a roadmap","Natural Hazards","","1573-0840","10.1007/s11069-012-0322-2","https://doi.org/10.1007/s11069-012-0322-2","Remote sensing data and methods are widely deployed in order to contribute to the assessment of numerous components of earthquake risk. While for earthquake hazard-related investigations, the use of remotely sensed data is an established methodological element with a long research tradition, earthquake vulnerability–centred assessments incorporating remote sensing data are increasing primarily in recent years. This goes along with a changing perspective of the scientific community which considers the assessment of vulnerability and its constituent elements as a pivotal part of a comprehensive risk analysis. Thereby, the availability of new sensors systems enables an appreciable share of remote sensing first. In this manner, a survey of the interdisciplinary conceptual literature dealing with the scientific perception of risk, hazard and vulnerability reveals the demand for a comprehensive description of earthquake hazards as well as an assessment of the present and future conditions of the elements exposed. A review of earthquake-related remote sensing literature, realized both in a qualitative and quantitative manner, shows the already existing and published manifold capabilities of remote sensing contributing to assess earthquake risk. These include earthquake hazard-related analysis such as detection and measurement of lineaments and surface deformations in pre- and post-event applications. Furthermore, pre-event seismic vulnerability–centred assessment of the built and natural environment and damage assessments for post-event applications are presented. Based on the review and the discussion of scientific trends and current research projects, first steps towards a roadmap for remote sensing are drawn, explicitly taking scientific, technical, multi- and transdisciplinary as well as political perspectives into account, which is intended to open possible future research activities.","2013-08-01","2024-07-16 06:26:43","2025-07-11 02:40:01","2024-07-16 06:26:41","7-48","","1","68","","Nat Hazards","Remote sensing contributing to assess earthquake risk","","","","","","","en","","","","","Springer Link","","","","C:\Users\Felipe\Zotero\storage\63N2D7DM\Geiß and Taubenböck - 2013 - Remote sensing contributing to assess earthquake risk from a literature review towards a roadmap.pdf; C:\Users\Felipe\Zotero\storage\RG88DLAV\Geiß and Taubenböck - 2013 - Remote sensing contributing to assess earthquake r.pdf","","","Earthquake; Hazard; Literature review; Remote sensing; Risk; Roadmap; Vulnerability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YP6IZRLR","journalArticle","2022","Noman, Syed; Tirumalachetty, Harinarayana; Athikesavan, Muthu Manokar","A comprehensive review on experimental, numerical and optimization analysis of EAHE and GSHP systems","Environmental Science and Pollution Research","","1614-7499","10.1007/s11356-022-22228-0","https://doi.org/10.1007/s11356-022-22228-0","Geothermal energy is one type of renewable source of energy that can be used as shallow geothermal system for the use of cooling and heating of residential and commercial buildings. In this paper, an intense review is carried out on geothermal heating and cooling for air conditioning with a focus on Earth-Air Heat Exchanger (EAHE) and Ground Source Heat Pump (GSHP) systems. The study is carried out to understand the factors which have a significant effect on the performance of the EAHE and GSHP systems. This paper also focuses on the hybrid work of geothermal heating and cooling system with other forms of energy and provides benefits for designing efficient GSHP and EAHE systems. This study indicates that the important parameters for EAHE and GSHP systems are the thermal conductivity of soil, the water content present in the ground will significantly improve the performance of the systems, and further benefits are discussed in this study.","2022-09-01","2024-07-16 06:29:02","2025-07-09 03:54:51","2024-07-16 06:29:01","67559-67603","","45","29","","Environ Sci Pollut Res","","","","","","","","en","","","","","Springer Link","","","","C:\Users\Felipe\Zotero\storage\JR8QTYKY\Noman et al. - 2022 - A comprehensive review on experimental, numerical .pdf","","","Geothermal energy; Direct expansion ground-coupled heat exchanger; Earth-Air Heat Exchange; Ground heat exchanger; Ground source heat pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W76FG3EN","journalArticle","2016","Choi, Sung-Oong; Lee, Seung-Joong","Numerical study to estimate the cutting power on a disc cutter in jointed rock mass","KSCE Journal of Civil Engineering","","1226-7988","10.1007/s12205-015-2265-0","https://www.sciencedirect.com/science/article/pii/S1226798824000928","The Linear Cutting Machine (LCM) test is known to be a reliable method for designing disc cutters by estimating the penetration performance of a Tunnel Boring Machine (TBM). The LCM test is a laboratory test that uses large-scale rock blocks to estimate the real-scale load on disc cutter; the LCM test offers many advantages, but the costs of preparing the rock samples and performing the laboratory test are too high. In addition, the test results from jointed rock blocks are rarely trustworthy because of the difficulty of performing the LCM test with this type of rock sample. To compensate for the failings of the laboratory test, many studies have been conducted to develop a suitable numerical model. However, few studies have investigated the mechanism of rock fragmentation as a function of the joint spacing and the joint direction. This paper presents the results of a Discrete Element Analysis (DEA) of the cutting power exerted on a TBM disc cutter at various joint dip angles, dip directions and spacings. The results show that the cutting power must be increased when the disc cutter advances in a direction opposite to the joint dip. The numerical analysis also shows that the cutting power of a disc cutter increases as the joint dip angle decreases and the joint spacing decreases. Comparing the relationship between the cutting power of the disc cutter and the distribution pattern of the rock joints with the LCM test results can be used to increase the reliability of TBM performance predictions.","2016-01-01","2025-07-09 00:09:35","2025-07-09 03:54:13","","440-451","","1","20","","KSCE Journal of Civil Engineering","","","","","","","","","","","","","","","","","","","cutting power; disc cutter; Discrete Element Analysis (DEA); jointed rock mass; Linear Cutting Machine (LCM); Tunnel Boring Machine (TBM)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7JXC7YRH","journalArticle","2016","LUO, Xian-wu; JI, Bin; TSUJIMOTO, Yoshinobu","A review of cavitation in hydraulic machinery","Journal of Hydrodynamics, Ser. B","","1001-6058","10.1016/S1001-6058(16)60638-8","https://www.sciencedirect.com/science/article/pii/S1001605816606388","This paper mainly summarizes the recent progresses for the cavitation study in the hydraulic machinery including turbo-pumps, hydro turbines, etc.. Especially, the newly developed numerical methods for simulating cavitating turbulent flows and the achievements with regard to the complicated flow features revealed by using advanced optical techniques as well as cavitation simulation are introduced so as to make a better understanding of the cavitating flow mechanism for hydraulic machinery. Since cavitation instabilities are also vital issue and rather harmful for the operation safety of hydro machines, we present the 1-D analysis method, which is identified to be very useful for engineering applications regarding the cavitating flows in inducers, turbine draft tubes, etc. Though both cavitation and hydraulic machinery are extensively discussed in literatures, one should be aware that a few problems still remains and are open for solution, such as the comprehensive understanding of cavitating turbulent flows especially inside hydro turbines, the unneglectable discrepancies between the numerical and experimental data, etc.. To further promote the study of cavitation in hydraulic machinery, some advanced topics such as a Density-Based solver suitable for highly compressible cavitating turbulent flows, a virtual cavitation tunnel, etc. are addressed for the future works.","2016-06-01","2025-07-09 00:09:36","2025-07-09 03:54:12","","335-358","","3","28","","Journal of Hydrodynamics, Ser. B","","","","","","","","","","","","","","","","","","","cavitating turbulent flow; hydro turbine; numerical simulation; turbopump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RCR4IQCH","journalArticle","2024","Zhang, Yingying; Yu, Penghao; Sun, Baorui; Zhou, Yi; Chen, Peijian; Xu, Junhao; Zhao, Yushuai","Shaking Table Test on Composite Isolation System of High-speed Railway Station with Integrated Station-Bridge Structure","KSCE Journal of Civil Engineering","","1226-7988","10.1007/s12205-023-0542-x","https://www.sciencedirect.com/science/article/pii/S1226798824004288","This paper investigated the seismic performance of a typical “Integrated Station-Bridge high-speed railway station structure with a composite isolation system. The influential mechanism of the structure with isolation system was analyzed based on shaking table tests, mainly investigating on the failure mode, acceleration response and displacement response. Besides, a parameter optimization method of isolation layer for long-span structures was proposed based on genetic algorithm to better enhance the isolation performance of the large-span structure. The research revealed that there was no obvious damage to the composite isolation system under the PGA = 0.82 g. The nature frequency of the structure with isolation system is only 12.5% of that of non-isolation structure. The first three natural vibration frequency of the structure with isolation system only reduce 3.4%, 3.2%, 6.14% after the PGA = 1.27 g, that of the non-isolation structure reduce by more than 20%. The acceleration amplification factor of each layer of composite isolation system is less than 1, in particular, that of truss is about 0.3. The displacement response and acceleration response of the structure with isolation system have been reduced by about 90%. The proposed optimization method of isolation layer parameters provides an important reference for the isolation design for high-speed railway stations.","2024-02-01","2025-07-09 00:11:53","2025-07-09 03:53:41","","787-799","","2","28","","KSCE Journal of Civil Engineering","","","","","","","","","","","","","","","","","","","Shaking table test; Finite element model; Composite isolation system; Isolation optimization; Long-span structure","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29BJXMYB","journalArticle","2023","Li, Linhao; Chen, Ke; Wang, Jun; Jiang, Zehao","Parametric Structural Calculation of Shield Linings for Large-Diameter Tunnels Based on the Shell-Spring Model","KSCE Journal of Civil Engineering","","1226-7988","10.1007/s12205-023-2327-7","https://www.sciencedirect.com/science/article/pii/S1226798824040509","Structural calculations are essential for segmental lining design, especially in shield tunnels with large diameters. Compared with the conventional 2D structural calculation models, the 3D shell-spring model can explicitly represent detailed structural features such as joints and shields. This study proposes a parametric shell-spring modeling method (PSSMM) that can realize segment typesetting, joint setting, and load arrangement in an automatic and intelligent manner for parametric structural calculation. The PSSMM is applied to a large-diameter tunnel design project for verification. The results show that the PSSMM is feasible for the structural calculation of shield tunnel linings and has advantages over existing methods in modeling efficiency and result visualization. Moreover, the PSSMM can effectively reflect the joint performance effect, which shows that the PSSMM can be adapted to advanced tunnel lining design.","2023-06-01","2025-07-09 00:11:53","2025-07-09 03:48:26","","2716-2732","","6","27","","KSCE Journal of Civil Engineering","","","","","","","","","","","","","","","","","","","Joint performance; Large diameter tunnel; Parametric calculation; Shell-spring model; Structure modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PM5GEV5M","journalArticle","2017","Nandy, Anup; Chakraborty, Pavan","A study on human gait dynamics: modeling and simulations on OpenSim platform","Multimedia Tools Appl.","","1380-7501","10.1007/s11042-016-4033-7","https://doi.org/10.1007/s11042-016-4033-7","The analysis of human gait dynamics allows an individual to obtain interesting biometric features through which gait disturbances can be observed from normal and abnormal gait patterns. The musculo-skeletal modeling of human movement helps to study the gait dynamics with expected simulations. It encourages the clinicians to identify the pathological gait for proper treatment. We have created a vision-based human locomotion laboratory to capture the healthy and non-healthy gait patterns. A low cost black uniform is taken to capture different person's gait data. This dress is made up with a piece of multiple color ribbon to identify different locations of body joints. It provides an added advantage during separation of different joint locations through color-based segmentation method. The demographic information of each subject helps to understand their gait dynamics. It instigates us to build a musculo-skeletal gait model on OpenSim simulation framework. The Regression Analysis (RA) technique is applied on crouch and healthy gait feature to measure the generalization ability and to uncover the gait profiles which are estimated by different error metrics such as, Root Mean Square Error (RMSE), Standard Deviation of Error (SDE), and Mean Error (ME). A computational method based on Normalized Auto Correlation (NAC) is computed to measure the gait disturbances in training subjects. The performance analysis of regression model on motion captured data has been validated with subject specific musculo-skeletal gait model on OpenSim platform.","2017-10-01","2025-07-09 01:23:19","2025-07-09 03:54:03","2025-07-09 01:23:19","21365–21400","","20","76","","","A study on human gait dynamics","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRTJHY92","journalArticle","2019","Dinesh Jackson Samuel, R.; Rajesh Kanna, B.","RETRACTED ARTICLE: Tuberculosis (TB) detection system using deep neural networks","Neural Comput. Appl.","","0941-0643","10.1007/s00521-018-3564-4","https://doi.org/10.1007/s00521-018-3564-4","Microscopy is a rapid diagnosis method for many infectious diseases like tuberculosis (TB). In TB bacilli identification, specimens are stained using Ziehl–Neelsen or Auramine dye&nbsp;and are examined by technicians thoroughly for any infectious microbes. For pathological study, the images of these microbes are captured using microscopes and image processing is applied for further analysis. However, choosing 100 field of views (FOV) randomly from a 2 × 1&nbsp;cm square area of sputum specimen may lead to inconsistency in specificity. The examination of specimens is a tedious process, and it requires especially skilled technicians for screening the sputum smear samples. The proposed tuberculosis detection system consists of two subsystems—a data acquisition system and a recognition system. In the data acquisition system, a motorized microscopic stage is designed and developed to automate the acquisition of all FOVs. Here the microscopic stage movement is motorized and scanning patterns are defined by the user for specimen examination. After the acquisition of all FOVs, data are passed to the recognition system. In the recognition system, transfer learning method is implemented by customizing the Inception V3 DeepNet model. This model learns from the pre-trained weights of Inception V3 and classifies the data using support vector machine (SVM) from the transferred knowledge. For training and testing the customized Inception V3 model, a public TB dataset (Shah et al. in J Med Imaging 4(2):027503, 2017. https://doi-org.ezproxy.uniandes.edu.co/10.1117/1.jmi.4.2.027503) and our own acquired microscopic digital dataset are used for analysis. In this&nbsp;model, the fixed feature representations are taken from the top stack layer of Inception V3 DeepNet and are classified using SVM. This model attains an accuracy of 95.05%, thereby reducing the dependency on skilled technicians in the screening process and increasing sensitivity and specificity.","2019-05-01","2025-07-09 01:25:17","2025-07-09 03:53:55","2025-07-09 01:25:17","1533–1545","","5","31","","","RETRACTED ARTICLE","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5A2KF9BG","journalArticle","2016","Elham, Ali; Tooren, Michel J.","Coupled adjoint aerostructural wing optimization using quasi-three-dimensional aerodynamic analysis","Struct. Multidiscip. Optim.","","1615-147X","10.1007/s00158-016-1447-9","https://doi.org/10.1007/s00158-016-1447-9","This paper presents a method for wing aerostructural analysis and optimization, which needs much lower computational costs, while computes the wing drag and structural deformation with a level of accuracy comparable to the higher fidelity CFD and FEM tools. A quasi-three-dimensional aerodynamic solver is developed and connected to a finite beam element model for wing aerostructural optimization. In a quasi-three-dimensional approach an inviscid incompressible vortex lattice method is coupled with a viscous compressible airfoil analysis code for drag prediction of a three dimensional wing. The accuracy of the proposed method for wing drag prediction is validated by comparing its results with the results of a higher fidelity CFD analysis. The wing structural deformation as well as the stress distribution in the wingbox structure is computed using a finite beam element model. The Newton method is used to solve the coupled system. The sensitivities of the outputs, for example the wing drag, with respect to the inputs, for example the wing geometry, is computed by a combined use of the coupled adjoint method, automatic differentiation and the chain rule of differentiation. A gradient based optimization is performed using the proposed tool for minimizing the fuel weight of an A320 class aircraft. The optimization resulted in more than 10 % reduction in the aircraft fuel weight by optimizing the wing planform and airfoils shape as well as the wing internal structure.","2016-10-01","2025-07-09 01:29:09","2025-07-11 02:40:05","2025-07-09 01:29:09","889–906","","4","54","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\6MJPVGKW\Elham and Tooren - 2016 - Coupled adjoint aerostructural wing optimization using quasi-three-dimensional aerodynamic analysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VR46DVS8","journalArticle","2023","Zhang, Xiaolu; Cui, Lei; Shen, Wuqiang; Zeng, Jijun; Du, Li; He, Haoyang; Cheng, Long","File processing security detection in multi-cloud environments: a process mining approach","J. Cloud Comput.","","2192-113X","10.1186/s13677-023-00474-y","https://doi.org/10.1186/s13677-023-00474-y","Cloud computing has gained popularity in recent years, but with its rise comes concerns about data security. Unauthorized access and attacks on cloud-based data, applications, and infrastructure are major challenges that must be addressed. While machine learning algorithms have improved intrusion detection systems in cloud data security, they often fail to consider the entire life cycle of file processing, making it difficult to detect certain issues, especially insider attacks. To address these limitations, this paper proposes a novel approach to analyzing data file processing in multi-cloud environments using process mining. By generating a complete file processing event log from a multi-cloud environment, the proposed approach enables detection from both control flow and performance perspectives, providing a deeper understanding of the underlying file processing in its full life cycle. Through our case study, we demonstrate the power and capabilities of process mining for file security detection and showcase its ability to provide further insights into file security in multi-cloud environments.","2023-07-06","2025-07-09 02:04:25","2025-07-09 03:48:25","2025-07-09 02:04:25","","","1","12","","","File processing security detection in multi-cloud environments","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\2A5MS4NX\Zhang et al. - 2023 - File processing security detection in multi-cloud environments a process mining approach.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ABSFCVEI","journalArticle","2021","Fang, Xiaodong; Chang, Chan; Liu, Genggeng","Using Bayesian network technology to predict the semiconductor manufacturing yield rate in IoT","J. Supercomput.","","0920-8542","10.1007/s11227-021-03649-z","https://doi.org/10.1007/s11227-021-03649-z","In the era of the knowledge economy, one of the key issues is how to integrate and use intelligent information systems to collect data and make valuable predictions to support business decisions. Intelligent information systems use artificial intelligence to enhance system performance, giving the enterprise a competitive advantage. This paper uses ontology technology for user requirements analysis—defining the class, slot, and instance of the ontology—and then designs the system architecture based on that ontology. In accordance with the firm’s requirements, we build a data warehouse system that is integrated with different data sources within the enterprise and that supports a web-based interface in the Internet of Things (IoT). The system also supports the standard queries, reports, summary tables, and datasets required for data mining. The proposed data mining method for manufacturing industries that use Bayesian network incorporates Bayesian theory and graphical models and can predict causal and probabilistic relationships among a set of variables. Our results bring information system functionality closer to satisfying the real-world needs of business. The proposed system can reduce production cycle times, increase the speed and accuracy with which production information is analyzed, and offer predictions that can be used for better business decisions. Data mining technology can improve the efficiency of manufacturing processes by using feedback data to tune the manufacturing parameters and improve the accuracy of yield rate predictions, giving the firm a greater competitive advantage.","2021-08-01","2025-07-09 02:15:57","2025-07-09 03:53:48","2025-07-09 02:15:55","9020–9045","","8","77","","","","","","","","","","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJ4Q5RW9","journalArticle","2023","Bernstein, Daniel J.","Cryptographic Competitions","J. Cryptol.","","0933-2790","10.1007/s00145-023-09467-1","https://doi.org/10.1007/s00145-023-09467-1","Competitions are widely viewed as the safest way to select cryptographic algorithms. This paper surveys procedures that have been used in cryptographic competitions, and analyzes the extent to which those procedures reduce security risks.","2023-12-08","2025-07-09 02:22:52","2025-07-09 03:53:41","2025-07-09 02:22:52","","","1","37","","","","","","","","","","","","","","","ACM Digital Library","","","","C:\Users\Felipe\Zotero\storage\SS6PF7AG\Bernstein - 2023 - Cryptographic Competitions.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGVTNSPY","journalArticle","2019","Leida, Marcello; Ceravolo, Paolo; Damiani, Ernesto; Asal, Rasool; Colombo, Maurizio","Dynamic Access Control to Semantics-Aware Streamed Process Logs","Journal on Data Semantics","","1861-2032, 1861-2040","10.1007/s13740-019-00106-2","http://link.springer.com/10.1007/s13740-019-00106-2","","2019-09","2025-07-09 03:32:31","2025-07-09 03:53:53","2025-07-09 03:32:30","203-218","","3","8","","J Data Semant","","","","","","","","en","https://creativecommons.org/licenses/by/4.0","","","","Crossref","","Publisher: Springer Science and Business Media LLC","","C:\Users\Felipe\Zotero\storage\ELYSN4SL\Leida et al. - 2019 - Dynamic Access Control to Semantics-Aware Streamed Process Logs.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRVVUP4D","bookSection","2020","","Overview of Heat Transfer Augmentation Techniques for Parabolic Solar Concentrator Receiver","Springer Proceedings in Energy","978-981-15-3634-2 978-981-15-3635-9","","","http://link.springer.com/10.1007/978-981-15-3635-9_18","","2020","2025-07-09 03:32:31","2025-07-09 03:53:51","2025-07-09 03:32:30","167-190","","","","","","","","","","","Springer Singapore","Singapore","en","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-981-15-3635-9_18 ISSN: 2352-2534, 2352-2542","","","","","","","","","","","Patil, Milind S.; Shekhawat, Sanjay Pratapsingh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"864V4USJ","book","2020","","Advances in Solar Power Generation and Energy Harvesting: Select Proceedings of ESPGEH 2019","","978-981-15-3634-2 978-981-15-3635-9","","","http://link.springer.com/10.1007/978-981-15-3635-9","","2020","2025-07-09 03:32:31","2025-07-09 03:53:52","2025-07-09 03:32:30","","","","","","","Advances in Solar Power Generation and Energy Harvesting","Springer Proceedings in Energy","","","","Springer Singapore","Singapore","en","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-981-15-3635-9 ISSN: 2352-2534, 2352-2542","","","","","","Jain, Vinod Kumar; Kumar, Vikram; Verma, Abhishek","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7XJFV7SB","bookSection","2019","","Analysing the Trade-Off Between Computational Performance and Representation Richness in Ontology-Based Systems","Lecture Notes in Computer Science","978-3-030-22749-4 978-3-030-22750-0","","","https://link.springer.com/10.1007/978-3-030-22750-0_18","","2019","2025-07-09 03:32:31","2025-07-09 03:53:57","2025-07-09 03:32:30","237-250","","","","","","","","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-030-22750-0_18 ISSN: 0302-9743, 1611-3349","","","","","","","","","","","Pileggi, Salvatore F.; Peña, Fabian C.; Villamil, Maria Del Pilar; Beydoun, Ghassan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R25C8GWG","book","2019","","Computational Science – ICCS 2019: 19th International Conference, Faro, Portugal, June 12–14, 2019, Proceedings, Part V","","978-3-030-22749-4 978-3-030-22750-0","","","https://link.springer.com/10.1007/978-3-030-22750-0","","2019","2025-07-09 03:32:31","2025-07-09 03:53:58","2025-07-09 03:32:30","","","","","","","Computational Science – ICCS 2019","Lecture Notes in Computer Science","","","","Springer International Publishing","Cham","en","https://www.springernature.com/gp/researchers/text-and-data-mining","","","","Crossref","","DOI: 10.1007/978-3-030-22750-0 ISSN: 0302-9743, 1611-3349","","C:\Users\Felipe\Zotero\storage\TL6CS3P5\Rodrigues et al. - 2019 - Computational Science – ICCS 2019 19th International Conference, Faro, Portugal, June 12–14, 2019,.pdf","","","","Rodrigues, João M. F.; Cardoso, Pedro J. S.; Monteiro, Jânio; Lam, Roberto; Krzhizhanovskaya, Valeria V.; Lees, Michael H.; Dongarra, Jack J.; Sloot, Peter M.A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4CUB8EM","bookSection","2019","","Evaluation of Hydrodynamic Performance of Quarter Circular Breakwater Using Soft Computing Techniques","Lecture Notes in Civil Engineering","978-981-13-3133-6 978-981-13-3134-3","","","http://link.springer.com/10.1007/978-981-13-3134-3_7","","2019","2025-07-09 03:32:31","2025-07-09 03:53:56","2025-07-09 03:32:30","71-88","","","","","","","","","","","Springer Singapore","Singapore","","http://www.springer.com/tdm","","","","Crossref","","DOI: 10.1007/978-981-13-3134-3_7 ISSN: 2366-2557, 2366-2565","","","","","","","","","","","Ramesh, N.; Hegde, A. V.; Rao, Subba","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
