"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4DERHH6V","journalArticle","2010","Miller, Veronica B.; Schaefer, Laura A.","Dynamic Modeling of Hydrokinetic Energy Extraction","Journal of Fluids Engineering","","0098-2202","10.1115/1.4002431","https://doi.org/10.1115/1.4002431","The world is facing an imminent energy crisis. In order to sustain our energy supply, it is necessary to advance renewable technologies. Despite this urgency, however, it is paramount to consider the larger environmental effects associated with using renewable resources. Hydropower, in the past, has been seen as a viable resource to examine, given that its basics of mechanical to electrical energy conversion seem to have little effect on the environment. Discrete analysis of dams and in-stream diversion set-ups, although, has shown otherwise. Modifications to river flows and changes in temperature (from increased and decreased flows) cause adverse effects to fish and other marine life because of changes in their adaptive habitat. Recent research has focused on kinetic energy extraction in river flows, which may prove to be more sustainable, as this type of extraction does not involve a large reservoir or large flow modification. The field of hydrokinetic energy extraction is immature; little is known about the devices’ performance in the river environment and their risk of impingement, fouling, and suspension of sediments. The governing principles of hydrokinetic energy extraction are presented, along with a two-dimensional computational fluid dynamics (CFD) model of the system. Power extraction methods are compared and CFD model validation is presented. It is clear that more research is required in hydrokinetic energy extraction with an emphasis toward lower environmental and ecological impacts.","2010-09-23","2024-07-16 03:38:13","2025-07-09 04:35:15","2024-07-16 03:37:55","","","091102","132","","Journal of Fluids Engineering","","","","","","","","","","","","","Silverchair","","","","; ; C:\Users\Felipe\Zotero\storage\4IF2ZQXZ\Miller and Schaefer - 2010 - Dynamic Modeling of Hydrokinetic Energy Extraction.pdf; C:\Users\Felipe\Zotero\storage\LJLJUDMD\Miller and Schaefer - 2010 - Dynamic Modeling of Hydrokinetic Energy Extraction.pdf; C:\Users\Felipe\Zotero\storage\49FG8U58\Dynamic-Modeling-of-Hydrokinetic-Energy-Extraction.html; C:\Users\Felipe\Zotero\storage\K22C7J84\Dynamic-Modeling-of-Hydrokinetic-Energy-Extraction.html","https://asmedigitalcollection.asme.org/fluidsengineering/article-pdf/132/9/091102/5685493/091102_1.pdf; https://asmedigitalcollection.asme.org/fluidsengineering/article/132/9/091102/410061/Dynamic-Modeling-of-Hydrokinetic-Energy-Extraction?searchresult=1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P86TLX8X","journalArticle","2020","Siddiqui, Ayaz; Naik, Kartik; Cobb, Mitchell; Granlund, Kenneth; Vermillion, Chris","Lab-Scale, Closed-Loop Experimental Characterization, Model Refinement, and Validation of a Hydrokinetic Energy-Harvesting Ocean Kite","Journal of Dynamic Systems, Measurement, and Control","","0022-0434","10.1115/1.4047825","https://doi.org/10.1115/1.4047825","This paper presents a study wherein we experimentally characterize the dynamics and control system of a lab-scale ocean kite, and then refine, validate, and extrapolate this model for use in a full-scale system. Ocean kite systems, which harvest tidal and ocean current resources through high-efficiency cross-current motion, enable energy extraction with an order of magnitude less material (and cost) than stationary systems with the same rated power output. However, an ocean kite represents a nascent technology that is characterized by relatively complex dynamics and requires sophisticated control algorithms. In order to characterize the dynamics and control of ocean kite systems rapidly, at a relatively low cost, the authors have developed a lab-scale, closed-loop prototyping environment for characterizing tethered systems, whereby 3D printed systems are tethered and flown in a water channel environment. While this system has been shown to be capable of yielding similar dynamic characteristics to some full-scale systems, there are also fundamental limitations to the geometric scales and flow speeds within the water channel environment, making many other real-world scenarios impossible to replicate from the standpoint of dynamic similarity. To address these scenarios, we show how the lab-scale framework is used to refine and validate a scalable dynamic model of a tethered system, which can then be extrapolated to full-scale operation. In this work, we present an extensive case study of this model refinement, validation, and extrapolation on an ocean kite system intended for operation in the Gulf Stream or similar current environments.","2020-08-07","2024-07-16 03:38:13","2025-07-09 04:34:36","2024-07-16 03:37:59","","","111005","142","","Journal of Dynamic Systems, Measurement, and Control","","","","","","","","","","","","","Silverchair","","","","; ; C:\Users\Felipe\Zotero\storage\3PFJN86Y\Siddiqui et al. - 2020 - Lab-Scale, Closed-Loop Experimental Characterizati.pdf; C:\Users\Felipe\Zotero\storage\IEQFUBYS\Siddiqui et al. - 2020 - Lab-Scale, Closed-Loop Experimental Characterizati.pdf; C:\Users\Felipe\Zotero\storage\QZ5YWHIP\Siddiqui et al. - 2020 - Lab-Scale, Closed-Loop Experimental Characterization, Model Refinement, and Validation of a Hydrokin.pdf; C:\Users\Felipe\Zotero\storage\EVZGMUUV\Lab-Scale-Closed-Loop-Experimental.html","https://asmedigitalcollection.asme.org/dynamicsystems/article-pdf/142/11/111005/6556248/ds_142_11_111005.pdf; https://asmedigitalcollection.asme.org/dynamicsystems/article/142/11/111005/1085365/Lab-Scale-Closed-Loop-Experimental?searchresult=1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APC8QC3B","journalArticle","2016","Comer, Adam L.; Kipouros, Timoleon; Stewart Cant, R.","Multi-objective Numerical Investigation of a Generic Airblast Injector Design","Journal of Engineering for Gas Turbines and Power","","0742-4795","10.1115/1.4032737","https://doi.org/10.1115/1.4032737","In combustor design for aero-engines, engineers face multiple opposing objectives with strict constraints. The trend toward lean direct injection (LDI) combustors suggests a growing emphasis on injector design to balance these objectives. Decades of empirical and analytical work have produced low-order methods, including semi-empirical and semi-analytical correlations and models of combustors and their components, but detailed modeling of injector and combustor behavior requires computational fluid dynamics (CFD). In this study, an application of low-order methods and published guidelines yielded generic injector and combustor geometries, as well as CFD boundary conditions of parameterized injector designs. Moreover, semi-empirical correlations combined with a numerical spray combustion solver provided injector design evaluations in terms of pattern factor, thermoacoustic performance, and certain emissions. Automation and parallel coordinate visualization enabled exploration of the dual-swirler airblast injector design space, which is often neglected in published combustor design studies.","2016-03-22","2024-07-16 03:38:13","2025-07-09 04:34:58","2024-07-16 03:38:01","","","091501","138","","Journal of Engineering for Gas Turbines and Power","","","","","","","","","","","","","Silverchair","","","","; C:\Users\Felipe\Zotero\storage\6Q5MABEP\Comer et al. - 2016 - Multi-objective Numerical Investigation of a Gener.pdf; C:\Users\Felipe\Zotero\storage\4AIZ58FR\Comer et al. - 2016 - Multi-objective Numerical Investigation of a Generic Airblast Injector Design.pdf; ; C:\Users\Felipe\Zotero\storage\3NKIJJN5\Multi-objective-Numerical-Investigation-of-a.html; C:\Users\Felipe\Zotero\storage\EKCAGFQK\Multi-objective-Numerical-Investigation-of-a.html","https://asmedigitalcollection.asme.org/gasturbinespower/article/138/9/091501/374190/Multi-objective-Numerical-Investigation-of-a?searchresult=1; https://asmedigitalcollection.asme.org/gasturbinespower/article-pdf/138/9/091501/6169792/gtp_138_09_091501.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SDS3GLNM","journalArticle","2018","Zhang, Binbin; Jaiswal, Prakhar; Rai, Rahul; Nelaturi, Saigopal","Additive Manufacturing of Functionally Graded Material Objects: A Review","Journal of Computing and Information Science in Engineering","","1530-9827","10.1115/1.4039683","https://doi.org/10.1115/1.4039683","Functionally graded materials (FGM) have recently attracted a lot of research attention in the wake of the recent prominence of additive manufacturing (AM) technologies. The continuously varying spatial composition profile of two or more materials affords FGM to possess properties of multiple different materials simultaneously. Emerging AM technologies enable manufacturing complex shapes with customized multifunctional material properties in an additive fashion. In this paper, we focus on providing an overview of research at the intersection of AM techniques and FGM objects. We specifically discuss FGM modeling representation schemes and outline a classification system to classify existing FGM representation methods. We also highlight the key aspects such as the part orientation, slicing, and path planning processes that are essential for fabricating FGM object through the use of multimaterial AM techniques.","2018-07-03","2024-07-16 03:38:13","2025-07-09 04:35:26","2024-07-16 03:38:06","","","041002","18","","Journal of Computing and Information Science in Engineering","Additive Manufacturing of Functionally Graded Material Objects","","","","","","","","","","","","Silverchair","","","","; C:\Users\Felipe\Zotero\storage\NZR7RRTB\Zhang et al. - 2018 - Additive Manufacturing of Functionally Graded Mate.pdf; C:\Users\Felipe\Zotero\storage\RHUYWYKG\Zhang et al. - 2018 - Additive Manufacturing of Functionally Graded Material Objects A Review.pdf; ; C:\Users\Felipe\Zotero\storage\8XLESD3G\Additive-Manufacturing-of-Functionally-Graded.html; C:\Users\Felipe\Zotero\storage\VWZ3UFXY\Additive-Manufacturing-of-Functionally-Graded.html","https://asmedigitalcollection.asme.org/computingengineering/article/18/4/041002/369013/Additive-Manufacturing-of-Functionally-Graded?searchresult=1; https://asmedigitalcollection.asme.org/computingengineering/article-pdf/18/4/041002/5998423/jcise_018_04_041002.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSTA6SPV","journalArticle","2016","Zhang, Fan; Yuan, Shouqi; Fu, Qiang; Pei, Ji; Böhle, Martin; Jiang, Xusong","Cavitation-Induced Unsteady Flow Characteristics in the First Stage of a Centrifugal Charging Pump","Journal of Fluids Engineering","","0098-2202","10.1115/1.4034362","https://doi.org/10.1115/1.4034362","Cavitation is the main factor that causes reliability problems in centrifugal charging pumps (CCPs) in nuclear power plants. In this study, the cavitation-induced unsteady flow characteristics of a CPR1000 CCP were investigated by numerical and experimental methods. The vapor distribution in the impeller, velocity fluctuation, and pressure fluctuation results in the time and frequency domains were considered for several typical monitoring points in the impeller and volute. The pressure fluctuations in the impeller occurred at an impeller rotating frequency of fR and its integer harmonics, whereas those in the volute mainly occurred at an impeller blade-passing frequency of fB and its integer harmonics. The absolute error between the simulated and measured NPSHr was 3.6%, and that between the calculated and measured head was 2.9%, validating the simulation of the cavitation performances of a CCP.","2016-09-20","2024-07-16 03:43:45","2025-07-09 04:34:57","2024-07-16 03:43:05","","","011303","139","","Journal of Fluids Engineering","","","","","","","","","","","","","Silverchair","","","","; ; C:\Users\Felipe\Zotero\storage\I75BGG23\Zhang et al. - 2016 - Cavitation-Induced Unsteady Flow Characteristics i.pdf; C:\Users\Felipe\Zotero\storage\PKS3DMFK\Zhang et al. - 2016 - Cavitation-Induced Unsteady Flow Characteristics in the First Stage of a Centrifugal Charging Pump.pdf; C:\Users\Felipe\Zotero\storage\VY73ABUK\Cavitation-Induced-Unsteady-Flow-Characteristics.html; C:\Users\Felipe\Zotero\storage\CQ62G7JU\Cavitation-Induced-Unsteady-Flow-Characteristics.html","https://asmedigitalcollection.asme.org/fluidsengineering/article-pdf/139/1/011303/6198951/fe_139_01_011303.pdf; https://asmedigitalcollection.asme.org/fluidsengineering/article/139/1/011303/373048/Cavitation-Induced-Unsteady-Flow-Characteristics?searchresult=1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JZVDEJKE","journalArticle","2019","Daqaq, Mohammed F.; Bibo, Amin; Akhtar, Imran; Alhadidi, Ali H.; Panyam, Meghashyam; Caldwell, Benjamin; Noel, Jamie","Micropower Generation Using Cross-Flow Instabilities: A Review of the Literature and Its Implications","Journal of Vibration and Acoustics","","1048-9002","10.1115/1.4042521","https://doi.org/10.1115/1.4042521","Emergence of increasingly smaller electromechanical systems with submilli-Watt power consumption led to the development of scalable micropower generators (MPGs) that harness ambient energy to provide electrical power on a very small scale. A flow MPG is one particular type which converts the momentum of an incident flow into electrical output. Traditionally, flow energy is harnessed using rotary-type generators whose performance has been shown to drop as their size decreases. To overcome this issue, oscillating flow MPGs were proposed. Unlike rotary-type generators which rely upon a constant aerodynamic force to produce a deflection or rotation, oscillating flow MPGs take advantage of cross-flow instabilities to provide a periodic forcing which can be used to transform the momentum of the moving fluid into mechanical motion. The mechanical motion is then transformed into electricity using an electromechanical transduction element. The purpose of this review article is to summarize important research carried out during the past decade on flow micropower generation using cross-flow instabilities. The summarized research is categorized according to the different instabilities used to excite mechanical motion: galloping, flutter, vortex shedding, and wake-galloping. Under each category, the fundamental mechanism responsible for the instability is explained, and the basic mathematical equations governing the motion of the generator are presented. The main design parameters affecting the performance of the generator are identified, and the pros and cons of each method are highlighted. Possible directions of future research which could help to improve the efficacy of flow MPGs are also discussed.","2019-02-13","2024-07-16 03:43:45","2025-07-09 04:34:43","2024-07-16 03:43:23","","","030801","141","","Journal of Vibration and Acoustics","Micropower Generation Using Cross-Flow Instabilities","","","","","","","","","","","","Silverchair","","","","; C:\Users\Felipe\Zotero\storage\ZJD34RUS\Daqaq et al. - 2019 - Micropower Generation Using Cross-Flow Instabiliti.pdf; C:\Users\Felipe\Zotero\storage\KU9B8RT2\Daqaq et al. - 2019 - Micropower Generation Using Cross-Flow Instabiliti.pdf; C:\Users\Felipe\Zotero\storage\3GTT44SE\Daqaq et al. - 2019 - Micropower Generation Using Cross-Flow Instabiliti.pdf; C:\Users\Felipe\Zotero\storage\ILJZ39QK\Daqaq et al. - 2019 - Micropower Generation Using Cross-Flow Instabilities A Review of the Literature and Its Implication.pdf; C:\Users\Felipe\Zotero\storage\MAGCFRLR\Micropower-Generation-Using-Cross-Flow.html; C:\Users\Felipe\Zotero\storage\DH3EMN5A\Micropower-Generation-Using-Cross-Flow.html; ","https://asmedigitalcollection.asme.org/vibrationacoustics/article/141/3/030801/472471/Micropower-Generation-Using-Cross-Flow?searchresult=1; https://asmedigitalcollection.asme.org/vibrationacoustics/article-pdf/141/3/030801/6422209/vib_141_03_030801.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IBLRXBS6","journalArticle","2018","Liu, Z.; Braun, J.; Paniagua, G.","Characterization of a Supersonic Turbine Downstream of a Rotating Detonation Combustor","Journal of Engineering for Gas Turbines and Power","","0742-4795","10.1115/1.4040815","https://doi.org/10.1115/1.4040815","Rotating detonation combustors (RDCs) offer theoretically a significant total pressure increase, which may result in enhanced cycle efficiency. The fluctuating exhaust of RDC, however, induces low supersonic flow and large flow angle fluctuations at several kHz, which affects the performance of the downstream turbine. In this paper, a numerical methodology is proposed to characterize a supersonic turbine exposed to fluctuations from RDC without any dilution. The inlet conditions of the turbine were extracted from a three-dimensional (3D) unsteady Reynolds-averaged Navier–Stokes simulation of a nozzle attached to a rotating detonation combustor, optimized for minimum flow fluctuations and a mass-flow averaged Mach number of 2 at the nozzle outlet. In a first step, a supersonic turbine able to handle steady Mach 2 inflow was designed based on a method of characteristics solver and total pressure loss was assessed. Afterward, unsteady simulations of eight stator passages exposed to periodic oblique shocks were performed. Total pressure loss was evaluated for several oblique shock frequencies and amplitudes. The unsteady stator outlet profile was extracted and used as inlet condition for the unsteady rotor simulations. Finally, a full stage unsteady simulation was performed to characterize the flow field across the entire turbine stage. Power extraction, airfoil base pressure, and total pressure losses were assessed, which enabled the estimation of the loss mechanisms in supersonic turbine exposed to large unsteady inlet conditions.","2018-10-04","2024-07-16 03:43:45","2025-07-09 04:34:46","2024-07-16 03:43:26","","","031501","141","","Journal of Engineering for Gas Turbines and Power","","","","","","","","","","","","","Silverchair","","","","; C:\Users\Felipe\Zotero\storage\NN2VXB7A\Liu et al. - 2018 - Characterization of a Supersonic Turbine Downstrea.pdf; C:\Users\Felipe\Zotero\storage\T93DIPG5\Liu et al. - 2018 - Characterization of a Supersonic Turbine Downstream of a Rotating Detonation Combustor.pdf; ; C:\Users\Felipe\Zotero\storage\BX2Q5NK7\Characterization-of-a-Supersonic-Turbine.html; C:\Users\Felipe\Zotero\storage\4E6KKKEN\Characterization-of-a-Supersonic-Turbine.html","https://asmedigitalcollection.asme.org/gasturbinespower/article/141/3/031501/366412/Characterization-of-a-Supersonic-Turbine?searchresult=1; https://asmedigitalcollection.asme.org/gasturbinespower/article-pdf/141/3/031501/6182605/gtp_141_03_031501.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5FZAEWB2","journalArticle","2018","Okonkwo, Eric C.; Abid, Muhammad; Ratlamwala, Tahir A. H.","Numerical Analysis of Heat Transfer Enhancement in a Parabolic Trough Collector Based on Geometry Modifications and Working Fluid Usage","Journal of Solar Energy Engineering","","0199-6231","10.1115/1.4040076","https://doi.org/10.1115/1.4040076","The parabolic trough collector (PTC) is one of the most widely deployed concentrating solar power technology in the world. This study aims at improving the operational efficiency of the commercially available LS-2 solar collector by increasing the convective heat transfer coefficient inside the receiver tube. The two main factors affecting this parameter are the properties of the working fluid and the inner geometry of the receiver tube. An investigation was carried out on six different working fluids: pressurized water, supercritical CO2, Therminol VP-1, and the addition of CuO, Fe3O4, and Al2O3 nanoparticles to Therminol VP-1. Furthermore, the influence of a converging-diverging tube with sine geometry is investigated because this geometry increases the heat transfer surface and enhances turbulent flow within the receiver. The results showed that of all the fluids investigated, the Al2O3/Oil nanofluid provides the best improvement of 0.22% to thermal efficiency, while the modified geometry accounted for a 1.13% increase in efficiency. Other parameters investigated include the exergy efficiency, heat transfer coefficient, outlet temperatures, and pressure drop. The analysis and modeling of a parabolic trough receiver are implemented in engineering equation solver (EES).","2018-05-29","2024-07-16 03:43:45","2025-07-09 04:34:50","2024-07-16 03:43:29","","","051009","140","","Journal of Solar Energy Engineering","","","","","","","","","","","","","Silverchair","","","","; C:\Users\Felipe\Zotero\storage\E2HX6F44\Okonkwo et al. - 2018 - Numerical Analysis of Heat Transfer Enhancement in.pdf; C:\Users\Felipe\Zotero\storage\VQJ3ID8K\Okonkwo et al. - 2018 - Numerical Analysis of Heat Transfer Enhancement in a Parabolic Trough Collector Based on Geometry Mo.pdf; C:\Users\Felipe\Zotero\storage\CBNB9ULP\Numerical-Analysis-of-Heat-Transfer-Enhancement-in.html; C:\Users\Felipe\Zotero\storage\YIW98WJE\Numerical-Analysis-of-Heat-Transfer-Enhancement-in.html; ","https://asmedigitalcollection.asme.org/solarenergyengineering/article/140/5/051009/368300/Numerical-Analysis-of-Heat-Transfer-Enhancement-in?searchresult=1; https://asmedigitalcollection.asme.org/solarenergyengineering/article-pdf/140/5/051009/6331203/sol_140_05_051009.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"228HICU4","journalArticle","2020","Fan, Jizhuang; Xu, Tian; Fang, Qianqian; Zhao, Jie; Zhu, Yanhe","A Novel Style Design of a Permanent-Magnetic Adsorption Mechanism for a Wall-Climbing Robot","Journal of Mechanisms and Robotics","","1942-4302","10.1115/1.4045655","https://doi.org/10.1115/1.4045655","Magnetic adsorption mechanisms are widely used for wall-climbing robots to manipulate a locomotive on the surface of a magnetic conducting metal. However, the reported magnetic adsorption mechanisms are subject to the problems such as the lack of adsorption capability, the weakness of kinematic performance, and the overwhelming detaching force. To solve the problems, a novel style of a permanent-magnetic adsorption mechanism using an electromagnetic method and internal force compensation principle is detailed in this work. Specifically, a permanent magnet, an electromagnet, and a nonlinear spring are configurated to achieve a reliable adsorption function by using the minimal detaching force. Following that, the results obtained from both the finite element analysis and the experiments carried out by using a prototype demonstrated its effectiveness. It does not only have a rapid and controllable adsorption-detachment capacity in reference to the magnetic conducting surface but also has low power consumption, large adsorption force, and reliable and safe performance.","2020-02-18","2024-07-16 03:43:45","2025-07-11 02:40:00","2024-07-16 03:43:32","","","035001","12","","Journal of Mechanisms and Robotics","","","","","","","","","","","","","Silverchair","","","","C:\Users\Felipe\Zotero\storage\9NV56LYJ\Fan et al. - 2020 - A Novel Style Design of a Permanent-Magnetic Adsor.pdf; C:\Users\Felipe\Zotero\storage\B67289RQ\Fan et al. - 2020 - A Novel Style Design of a Permanent-Magnetic Adsor.pdf; C:\Users\Felipe\Zotero\storage\JL5WDGCN\Fan et al. - 2020 - A Novel Style Design of a Permanent-Magnetic Adsor.pdf; ; C:\Users\Felipe\Zotero\storage\2GK9DKZH\A-Novel-Style-Design-of-a-Permanent-Magnetic.html; C:\Users\Felipe\Zotero\storage\BFUUANIZ\A-Novel-Style-Design-of-a-Permanent-Magnetic.html","https://asmedigitalcollection.asme.org/mechanismsrobotics/article-pdf/12/3/035001/6484764/jmr_12_3_035001.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PCVTWWAX","journalArticle","2019","Bahaidaraha, Haitham M.; Mohamed, Mohand H.; Mokheimer, Esmail M. A.","Solar-Assisted Liquid Desiccant Dehumidification Using Hollow-Fiber and Parallel-Plate Membrane Dehumidifiers: Comparative Analysis","Journal of Energy Resources Technology","","0195-0738","10.1115/1.4044020","https://doi.org/10.1115/1.4044020","In hot and humid climates, air conditioning is an energy-intensive process due to the latent heat load. A unitary air conditioner system is proposed, here, to reduce the latent heat of the humid air using a liquid desiccant followed by an evaporative cooling system. The heat liberated by the desiccant is removed by a solution to the solution heat exchanger. To restore the concentration of the liquid desiccant, the desiccant solution is regenerated by any low-temperature heat source such as solar energy. In order to make the system compact, the membrane heat exchanger is used for the dehumidifier and regenerator. This paper presents the numerical investigation of heat and mass transfer characteristics of a selected membrane dehumidifier under different climatic parameters. Membrane-based parallel-plate and hollow-fiber exchangers are used for this application. A parallel-plate heat-and-mass exchanger (contactor) is composed of a series of plate-type membrane sheets to form channels. On the other hand, hollow-fiber membranes are packed in a shell to form a shell-and-tube heat-and-mass exchanger. The two streams of both contactors are in a counter parallel flow, separated by micro-porous semi-permeable hydrophobic membranes. In this research, the equations governing the transport of heat and mass between the two streams along with the membrane effect in both contactors are solved numerically. The results are compared at different number-of-transfer units (NTU) on the airside and thermal capacity ratios. It is found that the hollow fiber is more efficient than the parallel plate.","2019-06-28","2024-07-16 03:43:45","2025-07-09 04:34:41","2024-07-16 03:43:35","","","121201","141","","Journal of Energy Resources Technology","Solar-Assisted Liquid Desiccant Dehumidification Using Hollow-Fiber and Parallel-Plate Membrane Dehumidifiers","","","","","","","","","","","","Silverchair","","","","; C:\Users\Felipe\Zotero\storage\ZVN2KW25\Bahaidaraha et al. - 2019 - Solar-Assisted Liquid Desiccant Dehumidification U.pdf; C:\Users\Felipe\Zotero\storage\59GBY5SK\Bahaidaraha et al. - 2019 - Solar-Assisted Liquid Desiccant Dehumidification U.pdf; C:\Users\Felipe\Zotero\storage\ZETSBXUY\Bahaidaraha et al. - 2019 - Solar-Assisted Liquid Desiccant Dehumidification U.pdf; C:\Users\Felipe\Zotero\storage\BC6V82QK\Bahaidaraha et al. - 2019 - Solar-Assisted Liquid Desiccant Dehumidification Using Hollow-Fiber and Parallel-Plate Membrane Dehu.pdf; ; C:\Users\Felipe\Zotero\storage\C3W6CE7B\Solar-Assisted-Liquid-Desiccant-Dehumidification.html; C:\Users\Felipe\Zotero\storage\A7YZSN79\Solar-Assisted-Liquid-Desiccant-Dehumidification.html","https://asmedigitalcollection.asme.org/energyresources/article/141/12/121201/956069/Solar-Assisted-Liquid-Desiccant-Dehumidification?searchresult=1; https://asmedigitalcollection.asme.org/energyresources/article-pdf/141/12/121201/6418207/jert_141_12_121201.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52TTD594","journalArticle","2014","Goulos, Ioannis; Ali, Fakhre; Tzanidakis, Konstantinos; Pachidis, Vassilios; d'Ippolito, Roberto","A Multidisciplinary Approach for the Comprehensive Assessment of Integrated Rotorcraft–Powerplant Systems at Mission Level","Journal of Engineering for Gas Turbines and Power","","0742-4795","10.1115/1.4028181","https://doi.org/10.1115/1.4028181","","2014-08-26","2024-07-16 03:49:30","2025-07-09 04:35:02","2024-07-16 03:49:07","","","012603","137","","Journal of Engineering for Gas Turbines and Power","","","","","","","","","","","","","Silverchair","","","","; C:\Users\Felipe\Zotero\storage\AQMGNQGQ\Goulos et al. - 2014 - A Multidisciplinary Approach for the Comprehensive.pdf; C:\Users\Felipe\Zotero\storage\PEJFITAB\Goulos et al. - 2014 - A Multidisciplinary Approach for the Comprehensive Assessment of Integrated Rotorcraft–Powerplant Sy.pdf; ; C:\Users\Felipe\Zotero\storage\JZ5W8MEB\A-Multidisciplinary-Approach-for-the-Comprehensive.html; C:\Users\Felipe\Zotero\storage\BKBPDLEQ\A-Multidisciplinary-Approach-for-the-Comprehensive.html; C:\Users\Felipe\Zotero\storage\ZRR5ZIWE\A-Multidisciplinary-Approach-for-the-Comprehensive.html","https://asmedigitalcollection.asme.org/gasturbinespower/article/137/1/012603/372782/A-Multidisciplinary-Approach-for-the-Comprehensive?searchresult=1; https://asmedigitalcollection.asme.org/gasturbinespower/article-pdf/137/1/012603/6163697/gtp_137_01_012603.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8DRAPDH2","journalArticle","2010","Sahu, Bijoyraj; Taylor, Curtis R.; Leang, Kam K.","Emerging Challenges of Microactuators for Nanoscale Positioning, Assembly, and Manipulation","Journal of Manufacturing Science and Engineering","","1087-1357","10.1115/1.4001662","https://doi.org/10.1115/1.4001662","The development of manufacturing tools and processes capable of precisely positioning and manipulating nanoscale components and materials is still in its embryonic stage. Microactuators are emerging as important tools capable of precisely positioning and manipulating nanoscale components and materials. This paper provides a summary of the state-of-the-art in the design, fabrication, and application of microactuators for nanoscale manufacturing and assembly. Key characteristics and design models of electrothermal and electrostatic microactuators are described and compared. Specific design requirements for their functionality at the nanoscale are discussed. The results demonstrate the limitations of existing microactuator designs and key challenges associated with their design, modeling, and performance characterization for nanoscale positioning, assembly, and manipulation.","2010-06-14","2024-07-16 03:49:30","2025-07-09 04:35:18","2024-07-16 03:49:17","","","030917","132","","Journal of Manufacturing Science and Engineering","","","","","","","","","","","","","Silverchair","","","","; ; C:\Users\Felipe\Zotero\storage\H2KUA7JL\Sahu et al. - 2010 - Emerging Challenges of Microactuators for Nanoscal.pdf; C:\Users\Felipe\Zotero\storage\B9BV9Z66\Sahu et al. - 2010 - Emerging Challenges of Microactuators for Nanoscal.pdf; C:\Users\Felipe\Zotero\storage\6HBWFWZ9\Sahu et al. - 2010 - Emerging Challenges of Microactuators for Nanoscal.pdf; C:\Users\Felipe\Zotero\storage\F38G34ZN\Sahu et al. - 2010 - Emerging Challenges of Microactuators for Nanoscale Positioning, Assembly, and Manipulation.pdf; C:\Users\Felipe\Zotero\storage\VTNUNRPS\Emerging-Challenges-of-Microactuators-for.html; C:\Users\Felipe\Zotero\storage\35Q6477Y\Emerging-Challenges-of-Microactuators-for.html; C:\Users\Felipe\Zotero\storage\LYP886M6\Emerging-Challenges-of-Microactuators-for.html","https://asmedigitalcollection.asme.org/manufacturingscience/article-pdf/132/3/030917/5507446/030917_1.pdf; https://asmedigitalcollection.asme.org/manufacturingscience/article/132/3/030917/434173/Emerging-Challenges-of-Microactuators-for?searchresult=1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
